Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,29.8,29.8,29.55,29.7,29.7,508600
2010-01-05,29.9,29.9,29.3,29.4,29.4,1399000
2010-01-06,29.55,29.65,29.2,29.4,29.4,2146400
2010-01-07,29.5,29.5,28.35,28.5,28.5,6864050
2010-01-08,28.4,28.6,28.05,28.25,28.25,3299000
2010-01-11,28.4,28.75,28.3,28.45,28.45,2445390
2010-01-12,28.5,28.5,28.2,28.4,28.4,3170807
2010-01-13,28.45,28.7,28.2,28.45,28.45,856527
2010-01-14,28.6,28.75,28.4,28.55,28.55,673193
2010-01-15,28.6,28.7,28.45,28.6,28.6,698800
2010-01-18,28.45,28.6,28.35,28.6,28.6,349699
2010-01-19,28.5,28.7,28.1,28.25,28.25,1108300
2010-01-20,28.35,28.45,28.15,28.4,28.4,652300
2010-01-21,28.45,28.55,28.2,28.45,28.45,1012763
2010-01-22,28.55,28.55,28.0,28.5,28.5,1821194
2010-01-25,28.5,29.1,28.5,29.05,29.05,2264079
2010-01-26,29.1,29.45,28.95,29.3,29.3,3345566
2010-01-27,29.2,29.4,28.8,29.4,29.4,2130374
2010-01-28,29.2,29.2,28.85,29.05,29.05,353838
2010-01-29,28.75,29.0,28.7,28.95,28.95,362716
2010-02-01,28.9,29.05,28.6,29.05,29.05,783000
2010-02-02,29.0,29.2,28.9,29.1,29.1,1052000
2010-02-03,29.6,29.6,29.15,29.45,29.45,1431660
2010-02-04,29.4,29.5,29.2,29.5,29.5,913750
2010-02-05,29.1,29.55,29.1,29.4,29.4,1192000
2010-02-08,29.6,29.75,29.4,29.65,29.65,2113000
2010-02-09,29.45,29.95,29.35,29.9,29.9,2281205
2010-02-10,29.9,30.25,29.6,30.2,30.2,3367000
2010-02-11,30.35,30.4,29.65,29.8,29.8,576550
2010-02-12,29.85,30.2,29.75,30.1,30.1,982070
2010-02-17,30.5,30.5,29.5,29.7,29.7,750371
2010-02-18,29.95,30.1,29.8,29.8,29.8,251000
2010-02-19,30.0,30.0,29.6,29.65,29.65,100000
2010-02-22,30.1,30.2,29.65,29.85,29.85,526157
2010-02-23,29.95,30.0,29.4,29.45,29.45,1256800
2010-02-24,29.35,30.25,29.35,30.05,30.05,1355000
2010-02-25,30.25,30.25,29.2,29.4,29.4,1657378
2010-02-26,29.5,29.65,29.15,29.2,29.2,1790753
2010-03-01,29.2,29.95,29.2,29.8,29.8,1434778
2010-03-02,29.9,30.25,29.75,29.9,29.9,1249200
2010-03-03,30.0,30.0,29.3,29.35,29.35,981168
2010-03-04,29.55,29.75,29.35,29.65,29.65,951000
2010-03-05,29.8,30.0,29.55,29.8,29.8,796973
2010-03-08,30.3,30.3,29.75,29.95,29.95,996957
2010-03-09,29.85,30.1,29.85,30.0,30.0,826024
2010-03-10,30.05,30.25,30.0,30.05,30.05,1039000
2010-03-11,30.25,30.3,30.0,30.05,30.05,350095
2010-03-12,30.2,30.25,29.65,29.85,29.85,1050683
2010-03-15,29.75,30.0,29.7,29.75,29.75,701346
2010-03-16,30.15,30.15,29.7,30.0,30.0,1447563
2010-03-17,30.2,30.4,30.1,30.25,30.25,996343
2010-03-18,30.15,30.35,29.75,29.75,29.75,544000
2010-03-19,30.25,30.4,29.9,30.35,30.35,2183211
2010-03-22,30.2,30.2,29.8,29.85,29.85,679476
2010-03-23,30.05,30.2,29.8,29.8,29.8,789843
2010-03-24,30.15,30.15,29.8,29.9,29.9,994000
2010-03-25,29.85,29.85,29.6,29.8,29.8,1091530
2010-03-26,29.9,29.95,29.65,29.85,29.85,1012879
2010-03-29,30.0,30.0,29.8,29.95,29.95,268000
2010-03-30,29.7,29.9,29.6,29.65,29.65,657434
2010-03-31,29.65,30.1,29.65,30.05,30.05,1334273
2010-04-01,29.95,30.3,29.9,30.3,30.3,1009406
2010-04-07,29.85,30.15,29.85,30.0,30.0,902066
2010-04-08,30.1,30.15,29.75,29.95,29.95,931504
2010-04-09,30.05,30.1,29.9,29.95,29.95,444000
2010-04-12,30.1,30.15,29.9,30.1,30.1,543000
2010-04-13,30.15,30.15,29.85,30.05,30.05,1213700
2010-04-14,30.15,30.15,29.95,30.05,30.05,428191
2010-04-15,30.15,30.15,29.9,30.0,30.0,744744
