Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,12.8,12.86,12.7,12.78,12.78,1620900
2010-01-05,12.8,13.64,12.5,13.4,13.4,5558000
2010-01-06,13.3,13.36,12.8,13.06,13.06,3568000
2010-01-07,13.18,13.6,13.1,13.6,13.6,5272000
2010-01-08,13.68,13.8,13.62,13.66,13.66,2608130
2010-01-11,13.8,14.5,13.66,14.32,14.32,5675093
2010-01-12,14.38,14.38,14.1,14.26,14.26,2492000
2010-01-13,14.2,14.2,13.52,13.82,13.82,4478964
2010-01-14,13.82,14.5,13.82,14.14,14.14,2893600
2010-01-15,14.3,14.0,14.4,14.6,14.6,4506000
2010-01-18,14.5,14.5,13.86,14.0,14.0,3285160
2010-01-19,14.5,14.5,13.48,13.54,13.54,3900000
2010-01-20,13.7,13.9,13.32,13.74,13.74,7283200
2010-01-21,13.88,13.88,13.0,13.22,13.22,7834300
2010-01-22,13.6,13.6,12.7,12.82,12.82,6055400
2010-01-25,12.78,13.08,12.5,12.58,12.58,3457219
2010-01-26,12.38,12.68,12.04,12.26,12.26,2316000
2010-01-27,12.1,12.42,11.68,11.76,11.76,3560000
2010-01-28,11.42,12.42,11.22,12.42,12.42,5082000
2010-01-29,12.42,12.84,12.04,12.84,12.84,5280000
2010-02-01,12.48,13.0,12.08,12.98,12.98,3742198
2010-02-02,14.06,14.06,13.26,13.32,13.32,4628000
2010-02-03,13.5,13.5,13.16,13.5,13.5,1782484
2010-02-04,13.26,13.36,12.94,13.1,13.1,2287832
2010-02-05,12.62,13.14,12.5,12.9,12.9,3062742
2010-02-08,12.6,12.72,11.7,11.74,11.74,6736000
2010-02-09,11.56,12.34,11.56,12.08,12.08,5967423
2010-02-10,12.12,12.36,11.88,12.0,12.0,3890358
2010-02-11,12.0,12.38,12.0,12.26,12.26,1668000
2010-02-12,12.0,12.38,12.0,12.2,12.2,3954000
2010-02-17,12.2,12.52,12.2,12.42,12.42,3128000
2010-02-18,12.2,12.36,12.12,12.3,12.3,752000
2010-02-19,12.3,12.42,12.02,12.4,12.4,629300
2010-02-22,12.6,12.68,12.32,12.5,12.5,2766863
2010-02-23,12.6,12.6,12.4,12.5,12.5,922000
2010-02-24,12.5,13.3,12.44,12.9,12.9,2287250
2010-02-25,12.86,13.0,11.8,12.0,12.0,5932967
2010-02-26,12.0,12.28,11.82,12.12,12.12,2926372
2010-03-01,12.46,12.5,11.88,11.96,11.96,1254400
2010-03-02,11.9,12.58,11.82,12.52,12.52,1625868
2010-03-03,12.8,12.96,12.58,12.84,12.84,4358000
2010-03-04,13.0,13.2,12.8,12.88,12.88,2182000
2010-03-05,12.94,13.28,12.94,13.26,13.26,2801000
2010-03-08,13.5,13.9,13.5,13.68,13.68,4216100
2010-03-09,13.74,13.76,12.9,13.06,13.06,3423000
2010-03-10,13.1,13.16,12.88,12.9,12.9,2073600
2010-03-11,12.9,13.18,12.78,12.9,12.9,7372000
2010-03-12,13.0,13.12,12.72,12.74,12.74,1740100
2010-03-15,12.74,12.8,12.4,12.52,12.52,1964900
2010-03-16,12.58,12.68,12.4,12.46,12.46,1763440
2010-03-17,12.8,12.9,12.5,12.76,12.76,3738000
2010-03-18,12.8,12.96,12.54,12.88,12.88,2951000
2010-03-19,13.26,13.34,12.8,13.2,13.2,3734000
2010-03-22,13.2,13.8,13.12,13.2,13.2,4394000
2010-03-23,13.2,13.6,13.02,13.2,13.2,1337000
2010-03-24,13.38,13.46,13.0,13.26,13.26,878000
2010-03-25,13.26,13.26,12.72,13.0,13.0,1060000
2010-03-26,13.04,13.18,12.9,13.02,13.02,2632000
2010-03-29,13.02,13.48,13.02,13.26,13.26,1402000
2010-03-30,13.2,13.2,12.78,13.02,13.02,5846500
2010-03-31,13.4,13.4,12.94,12.98,12.98,5609945
2010-04-01,13.2,13.72,13.02,13.68,13.68,6420131
2010-04-07,13.76,15.44,13.56,13.72,13.72,7202440
2010-04-08,13.6,13.74,13.42,13.48,13.48,1384000
2010-04-09,13.46,13.48,13.1,13.26,13.26,2749345
2010-04-12,13.26,13.26,13.02,13.08,13.08,2286000
2010-04-13,13.2,13.22,12.52,12.72,12.72,3554309
2010-04-14,12.72,13.0,12.68,12.7,12.7,1734000
2010-04-15,13.12,13.6,13.06,13.5,13.5,7090500
2010-04-16,13.46,13.88,13.2,13.78,13.78,4380400
2010-04-19,13.54,13.64,13.16,13.5,13.5,1602486
2010-04-20,13.44,13.64,13.1,13.28,13.28,2468000
2010-04-21,13.28,13.6,13.16,13.58,13.58,1996099
2010-04-22,13.36,13.58,13.18,13.36,13.36,3095910
2010-04-23,13.22,13.36,12.92,13.0,13.0,3446000
2010-04-26,13.02,13.5,13.0,13.42,13.42,4470600
2010-04-27,13.42,13.42,13.14,13.2,13.2,986000
2010-04-28,13.0,13.18,12.98,13.0,13.0,2258000
2010-04-29,13.3,13.3,12.72,12.86,12.86,2541000
2010-04-30,12.82,13.28,12.78,12.9,12.9,1767173
2010-05-03,13.28,13.28,12.92,13.02,13.02,1448626
2010-05-04,13.24,13.3,12.98,13.02,13.02,2014476
2010-05-05,12.8,12.98,12.74,12.94,12.94,2148000
2010-05-06,12.94,12.94,10.72,11.14,11.14,7443810
2010-05-07,10.94,11.6,10.94,11.52,11.52,6990071
