Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,34.025,34.25,33.15,33.75,33.75,10568096
2010-01-05,33.8,35.1,33.75,35.0,35.0,27460382
2010-01-06,35.3,35.65,34.975,35.375,35.375,26959426
2010-01-07,35.675,35.675,34.8,35.05,35.05,24715978
2010-01-08,35.125,35.375,34.625,34.95,34.95,13257738
2010-01-11,35.75,36.0,35.325,35.575,35.575,20433656
2010-01-12,35.625,35.8,34.9,35.5,35.5,13853468
2010-01-13,34.55,34.75,33.525,33.75,33.75,35673636
2010-01-14,34.0,34.475,33.4,33.475,33.475,21818662
2010-01-15,33.575,32.975,33.4,33.975,33.975,19517458
2010-01-18,33.175,33.75,33.0,33.525,33.525,14000708
2010-01-19,33.4,33.9,33.1,33.8,33.8,11382518
2010-01-20,33.55,33.8,32.875,33.025,33.025,20649700
2010-01-21,33.025,33.025,31.75,31.9,31.9,33853452
2010-01-22,31.25,31.725,31.0,31.35,31.35,41253528
2010-01-25,31.075,31.475,30.775,31.25,31.25,19560164
2010-01-26,31.025,31.075,29.55,29.65,29.65,33586996
2010-01-27,29.75,30.55,29.3,29.6,29.6,33374622
2010-01-28,30.0,30.5,29.8,30.0,30.0,16338702
2010-01-29,29.5,30.725,29.5,30.4,30.4,28261946
2010-02-01,30.225,30.9,29.975,30.775,30.775,16842456
2010-02-02,31.125,31.25,30.05,30.575,30.575,12852452
2010-02-03,30.75,31.775,30.375,31.425,31.425,20045688
2010-02-04,31.425,31.425,30.675,31.0,31.0,8747190
2010-02-05,29.6,29.975,29.55,29.7,29.7,26521922
2010-02-08,29.625,29.975,28.925,29.2,29.2,20759210
2010-02-09,29.2,29.95,29.2,29.6,29.6,13728578
2010-02-10,29.75,30.4,29.75,30.2,30.2,12883958
2010-02-11,30.275,31.25,30.275,31.175,31.175,15160740
2010-02-12,30.9,31.075,30.6,30.65,30.65,13209212
2010-02-17,31.4,31.4,30.65,30.9,30.9,8704480
2010-02-18,31.05,31.05,30.45,30.575,30.575,5809400
2010-02-19,30.175,30.55,29.525,29.775,29.775,11144494
2010-02-22,30.875,30.975,30.4,30.45,30.45,9350224
2010-02-23,29.45,29.925,29.1,29.85,29.85,34857122
2010-02-24,29.7,29.725,29.175,29.525,29.525,16657172
2010-02-25,29.4,29.7,29.05,29.075,29.075,16104342
2010-02-26,29.5,29.75,29.325,29.6,29.6,12703750
2010-03-01,30.1,30.6,30.0,30.425,30.425,26635046
2010-03-02,30.75,30.875,30.525,30.6,30.6,12653378
2010-03-03,30.35,30.5,30.125,30.425,30.425,10929664
2010-03-04,30.75,30.75,29.8,30.1,30.1,17210212
2010-03-05,30.5,30.575,29.825,29.975,29.975,22148976
2010-03-08,30.725,31.0,30.425,30.925,30.925,16305508
2010-03-09,30.95,31.9,30.775,31.825,31.825,29414554
2010-03-10,32.0,32.3,31.7,32.075,32.075,19410170
2010-03-11,32.375,32.375,31.475,32.125,32.125,12233122
2010-03-12,32.25,32.55,31.9,32.3,32.3,16230476
2010-03-15,32.15,32.15,31.5,31.925,31.925,19794986
2010-03-16,32.0,32.225,31.55,31.875,31.875,9654224
2010-03-17,32.0,33.125,32.0,32.875,32.875,21223142
2010-03-18,32.75,33.0,32.6,32.675,32.675,8622462
2010-03-19,32.6,32.85,32.175,32.775,32.775,7690026
2010-03-22,32.55,32.55,31.875,32.025,32.025,12832852
2010-03-23,32.075,32.7,31.85,31.9,31.9,8676200
2010-03-24,32.725,32.725,32.025,32.325,32.325,8901884
2010-03-25,31.775,32.1,31.625,31.9,31.9,13457888
2010-03-26,31.75,32.475,31.6,32.275,32.275,11049912
2010-03-29,32.4,33.25,32.4,33.05,33.05,19796814
2010-03-30,33.05,33.85,33.05,33.75,33.75,21830964
2010-03-31,33.925,33.975,33.375,33.45,33.45,14644166
2010-04-01,33.825,34.225,33.625,34.175,34.175,16816038
2010-04-07,34.75,34.85,34.225,34.55,34.55,15486384
2010-04-08,34.25,34.725,34.175,34.45,34.45,12267190
2010-04-09,34.775,34.875,34.3,34.675,34.675,16191242
2010-04-12,34.95,35.175,33.975,34.025,34.025,22743928
2010-04-13,34.25,34.95,34.25,34.8,34.8,27947618
2010-04-14,34.975,34.975,34.5,34.825,34.825,9785824
2010-04-15,35.25,35.25,34.175,34.575,34.575,11530136
2010-04-16,34.075,34.425,33.4,34.175,34.175,15943620
2010-04-19,33.5,33.975,33.075,33.65,33.65,25947454
2010-04-20,34.0,34.625,33.85,34.525,34.525,13974018
2010-04-21,34.75,34.95,34.375,34.4,34.4,14343062
2010-04-22,34.275,34.8,33.95,34.6,34.6,16843048
2010-04-23,34.5,34.675,33.725,33.9,33.9,19948426
2010-04-26,34.575,34.7,34.35,34.475,34.475,9956840
2010-04-27,34.275,34.275,33.525,33.85,33.85,15315734
2010-04-28,33.3,33.425,32.95,33.1,33.1,19328496
2010-04-29,33.2,33.2,32.3,32.35,32.35,19149666
2010-04-30,32.55,34.0,32.55,33.925,33.925,24852124
2010-05-03,32.925,33.325,32.925,33.075,33.075,10563886
2010-05-04,33.575,33.8,32.675,32.8,32.8,12431824
2010-05-05,32.0,32.025,31.5,31.575,31.575,34235108
2010-05-06,31.7,31.7,30.175,31.125,31.125,27914682
2010-05-07,30.5,31.35,30.275,30.55,30.55,31142410
2010-05-10,31.825,31.825,31.395,31.5,31.5,14754410
2010-05-11,31.5,31.575,30.025,30.675,30.675,24563652
2010-05-12,30.8005,31.15,30.375,30.825,30.825,20472918
2010-05-13,30.225,32.075,30.225,31.75,31.75,28657002
2010-05-14,30.35,31.2,30.3,31.125,31.125,396637958
2010-05-17,30.3,30.4,29.65,29.825,29.825,44346106
2010-05-18,29.4,31.0,29.4,30.5,30.5,23504000
2010-05-19,29.95,30.6,29.85,29.975,29.975,15593298
2010-05-20,30.15,30.375,29.1,30.0,30.0,20867842
2010-05-24,30.6,31.0,30.1,30.65,30.65,23572460
2010-05-25,29.45,29.45,28.75,29.0,29.0,41159574
2010-05-26,29.5,30.5,29.3,30.3,30.3,38726052
2010-05-27,30.0,31.55,29.925,30.8,30.8,29497030
2010-05-28,31.7,32.0,31.375,31.95,31.95,45592708
2010-05-31,32.0,32.0,30.925,31.325,31.325,17069342
2010-06-01,31.3,31.525,30.65,30.7,30.7,15024296
2010-06-02,31.1,31.275,30.4,30.65,30.65,20571454
2010-06-03,31.5,31.675,31.125,31.175,31.175,20690280
2010-06-04,31.15,32.0,30.9,31.85,31.85,30836378
2010-06-07,30.575,31.125,30.4,31.1,31.1,28549132
2010-06-08,31.175,31.175,30.35,30.8,30.8,17688200
2010-06-09,30.8,32.0,30.5,31.0,31.0,13248880
2010-06-10,30.675,31.2,30.675,30.8,30.8,9022388
2010-06-11,31.65,31.65,30.875,31.05,31.05,9930040
2010-06-14,31.75,31.775,31.475,31.5,31.5,10514720
2010-06-15,31.125,31.6,30.95,31.35,31.35,13171330
2010-06-17,31.325,31.575,31.3,31.35,31.35,11078276
2010-06-18,31.5,31.625,30.75,31.35,31.35,15995716
2010-06-21,32.05,33.7,31.9,33.375,33.375,57285520
2010-06-22,33.25,33.525,33.075,33.2,33.2,22308068
2010-06-23,32.75,33.6,32.75,33.575,33.575,21194484
2010-06-24,33.65,33.65,33.025,33.4,33.4,12989424
2010-06-25,33.475,33.575,32.725,33.175,33.175,17741834
2010-06-28,33.175,33.625,32.85,33.0,33.0,15592832
2010-06-29,33.45,33.45,31.775,32.175,32.175,23646042
2010-06-30,32.175,32.175,32.175,32.175,32.175,0
2010-07-02,32.175,32.175,32.175,32.175,32.175,0
2010-07-05,32.175,32.175,32.175,32.175,32.175,0
2010-07-06,32.175,32.175,32.175,32.175,32.175,0
2010-07-07,32.175,32.175,32.175,32.175,32.175,0
2010-07-08,32.175,32.175,32.175,32.175,32.175,0
2010-07-09,32.175,32.175,32.175,32.175,32.175,0
2010-07-12,32.175,32.175,32.175,32.175,32.175,0
2010-07-13,32.175,32.175,32.175,32.175,32.175,0
2010-07-14,32.175,32.175,32.175,32.175,32.175,0
2010-07-15,32.175,32.175,32.175,32.175,32.175,0
2010-07-16,32.175,32.175,32.175,32.175,32.175,0
2010-07-19,32.175,32.175,32.175,32.175,32.175,0
2010-07-20,32.175,32.175,32.175,32.175,32.175,0
2010-07-21,32.175,32.175,32.175,32.175,32.175,0
2010-07-22,32.175,32.175,32.175,32.175,32.175,0
2010-07-23,32.175,32.175,32.175,32.175,32.175,0
2010-07-26,32.175,32.175,32.175,32.175,32.175,0
2010-07-27,32.175,32.175,32.175,32.175,32.175,0
2010-07-28,32.175,32.175,32.175,32.175,32.175,0
2010-07-29,32.175,32.175,32.175,32.175,32.175,0
2010-07-30,32.175,32.175,32.175,32.175,32.175,0
2010-08-02,32.175,32.175,32.175,32.175,32.175,0
2010-08-03,32.175,32.175,32.175,32.175,32.175,0
2010-08-04,32.175,32.175,32.175,32.175,32.175,0
2010-08-05,32.175,32.175,32.175,32.175,32.175,0
2010-08-06,32.175,32.175,32.175,32.175,32.175,0
2010-08-09,32.175,32.175,32.175,32.175,32.175,0
2010-08-10,32.175,32.175,32.175,32.175,32.175,0
2010-08-11,32.175,32.175,32.175,32.175,32.175,0
2010-08-12,32.175,32.175,32.175,32.175,32.175,0
2010-08-13,32.175,32.175,32.175,32.175,32.175,0
2010-08-16,32.175,32.175,32.175,32.175,32.175,0
2010-08-17,32.175,32.175,32.175,32.175,32.175,0
2010-08-18,32.175,32.175,32.175,32.175,32.175,0
2010-08-19,32.175,32.175,32.175,32.175,32.175,0
2010-08-20,32.175,32.175,32.175,32.175,32.175,0
2010-08-23,32.175,32.175,32.175,32.175,32.175,0
2010-08-24,32.175,32.175,32.175,32.175,32.175,0
2010-08-25,32.175,32.175,32.175,32.175,32.175,0
2010-08-26,32.175,32.175,32.175,32.175,32.175,0
2010-08-27,32.175,32.175,32.175,32.175,32.175,0
2010-08-30,32.175,32.175,32.175,32.175,32.175,0
2010-08-31,32.175,32.175,32.175,32.175,32.175,0
2010-09-01,32.175,32.175,32.175,32.175,32.175,0
2010-09-02,33.25,34.6,32.95,33.05,33.05,178785906
2010-09-03,33.65,34.975,33.65,34.85,34.85,394213370
2010-09-06,35.25,35.35,34.225,35.0,35.0,46202416
2010-09-07,35.35,35.35,34.875,35.125,35.125,24722126
2010-09-08,35.0,35.025,34.25,34.7,34.7,18198062
2010-09-09,34.9,35.25,34.75,35.2,35.2,20676896
2010-09-10,35.425,35.5,34.775,35.4,35.4,10788544
2010-09-13,35.575,36.5,35.55,36.25,36.25,28949526
2010-09-14,36.5,37.05,36.425,36.675,36.675,27665184
2010-09-15,36.5,36.95,36.25,36.75,36.75,22331308
2010-09-16,36.375,36.75,35.55,36.275,36.275,22757772
2010-09-17,36.2,37.0,36.05,36.775,36.775,18557786
2010-09-20,36.725,36.8,36.4,36.625,36.625,11717374
2010-09-21,36.775,37.475,36.65,37.425,37.425,23961544
2010-09-22,37.4,37.9,37.0,37.2,37.2,19707056
2010-09-24,37.65,37.975,37.075,37.725,37.725,19279828
2010-09-27,38.0,38.45,37.9,38.4,38.4,20085250
2010-09-28,38.4,38.4,38.1,38.3,38.3,17453216
2010-09-29,38.125,39.25,38.125,39.125,39.125,32375996
2010-09-30,39.125,39.825,39.025,39.6,39.6,19507396
2010-10-04,39.75,39.875,39.15,39.45,39.45,26223352
2010-10-05,38.9,39.25,37.7,38.05,38.05,47282550
2010-10-06,38.75,38.875,37.4,37.8,37.8,18308542
2010-10-07,38.0,38.0,37.625,37.7,37.7,13129800
2010-10-08,38.1,39.05,38.1,38.325,38.325,25894838
2010-10-11,39.075,40.0,39.075,39.65,39.65,25979736
2010-10-12,39.6,40.125,39.3,39.975,39.975,18244262
2010-10-13,40.575,42.825,40.5,42.775,42.775,34904484
2010-10-14,43.0,43.825,42.85,43.575,43.575,43237714
2010-10-15,43.25,43.25,41.5,41.75,41.75,46967864
2010-10-18,41.525,41.675,40.425,41.45,41.45,34170662
2010-10-19,41.95,42.9,41.575,42.7,42.7,17599268
2010-10-20,42.7,44.25,41.5,42.775,42.775,32878312
2010-10-21,43.75,44.4,43.25,44.075,44.075,24218892
2010-10-22,44.15,44.75,43.575,43.95,43.95,18420424
2010-10-25,43.5,44.875,43.5,43.625,43.625,18217268
2010-10-26,43.75,43.75,42.75,43.375,43.375,10187712
2010-10-27,42.85,43.95,41.9,42.075,42.075,16563918
2010-10-28,41.5,42.9,40.125,42.8,42.8,32637592
2010-10-29,41.5,42.9,40.125,41.725,41.725,28332538
2010-11-01,42.45,43.575,41.725,43.35,43.35,18360648
2010-11-02,42.9,43.625,42.725,43.25,43.25,8743298
2010-11-03,42.9,44.1,42.75,43.975,43.975,13227124
2010-11-04,44.15,44.85,43.8,43.925,43.925,10693106
2010-11-05,44.5,44.75,43.625,44.45,44.45,11228608
2010-11-08,44.8,44.825,43.675,44.125,44.125,12048624
2010-11-09,44.0,44.0,43.0,43.075,43.075,18840744
2010-11-10,43.15,45.275,42.775,44.625,44.625,22717856
2010-11-11,44.625,46.825,44.025,46.725,46.725,32900362
2010-11-12,46.0,47.375,45.3,45.625,45.625,42815800
2010-11-15,46.05,46.125,44.5,44.75,44.75,20342518
2010-11-16,44.75,44.75,42.925,43.55,43.55,26634044
2010-11-17,43.5,45.35,43.25,43.8,43.8,44355608
2010-11-18,45.5,45.9,44.525,45.6,45.6,32253184
2010-11-19,45.6,47.75,44.8,47.2,47.2,36052742
2010-11-22,47.0,48.125,46.5,46.725,46.725,33033924
2010-11-23,46.15,46.5,44.5,44.675,44.675,32934946
2010-11-24,45.75,46.125,44.675,45.1,45.1,18756304
2010-11-25,45.475,46.025,44.8,44.975,44.975,14560858
2010-11-26,45.0,45.35,44.425,44.55,44.55,9273830
2010-11-29,44.8,45.35,44.3,45.075,45.075,13311788
2010-11-30,45.125,45.475,43.825,44.8,44.8,19341170
2010-12-01,44.975,45.95,44.325,45.5,45.5,18465264
2010-12-02,45.925,46.75,45.8,46.475,46.475,20623194
2010-12-03,46.4,46.65,45.1,45.475,45.475,12550048
2010-12-06,46.2,46.35,45.25,45.575,45.575,15331040
2010-12-07,45.425,45.95,45.1,45.75,45.75,11925276
2010-12-08,45.75,45.9,44.75,44.85,44.85,15147810
2010-12-09,45.0,45.3,44.65,44.975,44.975,10754878
2010-12-10,44.7,45.0,44.025,44.4,44.4,16992424
2010-12-13,44.95,45.1,43.675,44.05,44.05,17921778
2010-12-14,44.0,44.375,43.825,44.25,44.25,12303718
2010-12-15,43.825,43.9,42.725,42.95,42.95,27528726
2010-12-16,42.75,42.95,40.775,41.0,41.0,47662470
2010-12-17,41.375,41.725,40.4,41.5,41.5,34661942
2010-12-20,41.5,41.5,40.0,40.925,40.925,20092506
2010-12-21,41.35,42.4,40.9,42.3,42.3,20551788
2010-12-22,42.3,42.8,42.1,42.3,42.3,11069588
2010-12-23,42.75,42.75,41.15,41.575,41.575,9798314
2010-12-24,41.8,41.875,41.25,41.525,41.525,3887342
2010-12-28,41.8,42.025,40.75,41.925,41.925,14347816
2010-12-29,42.0,42.55,41.975,42.425,42.425,8806742
2010-12-30,42.6,43.025,42.5,42.825,42.825,12637866
2010-12-31,43.15,43.575,42.85,43.45,43.45,6993242
2011-01-03,43.75,44.3,43.025,44.15,44.15,8739134
2011-01-04,44.475,44.475,43.4,43.55,43.55,13182390
2011-01-05,43.45,43.5,42.575,42.675,42.675,25812474
2011-01-06,42.925,42.925,41.55,42.375,42.375,44352814
2011-01-07,42.7,43.275,41.8,42.375,42.375,35706330
2011-01-10,42.15,42.45,41.175,41.65,41.65,22334142
2011-01-11,41.75,42.05,41.45,41.625,41.625,13709838
2011-01-12,41.7,42.725,41.7,42.425,42.425,18223508
2011-01-13,42.85,43.1,42.325,42.775,42.775,13462766
2011-01-14,42.375,42.625,41.9,42.05,42.05,12166332
2011-01-17,42.25,42.25,40.9,41.125,41.125,24013712
2011-01-18,40.975,41.7,40.75,40.975,40.975,15497822
2011-01-19,41.325,41.65,40.9,41.625,41.625,11514628
2011-01-20,41.1,41.2,40.35,40.6,40.6,22126574
2011-01-21,40.55,40.75,40.1,40.175,40.175,20369466
2011-01-24,40.375,40.425,40.0,40.05,40.05,10739448
2011-01-25,40.15,40.35,39.05,39.225,39.225,22552304
2011-01-26,39.5,40.075,38.775,39.625,39.625,16569926
2011-01-27,39.25,40.55,39.25,39.45,39.45,16129806
2011-01-28,39.05,39.55,38.725,39.15,39.15,20362502
2011-01-31,38.75,39.025,38.275,38.625,38.625,20317856
2011-02-01,38.625,38.6,38.275,38.375,38.375,10526670
2011-02-02,38.7,39.0,38.2,38.975,38.975,13880490
2011-02-07,39.0,39.05,37.7,37.925,37.925,22391178
2011-02-08,37.925,38.675,37.45,38.35,38.35,24489688
2011-02-09,38.65,39.225,38.25,38.5,38.5,40587898
2011-02-10,38.15,38.475,37.8,37.875,37.875,23202980
2011-02-11,38.0,38.45,37.575,38.2,38.2,29332496
2011-02-14,38.5,39.725,38.425,39.4,39.4,31143870
2011-02-15,39.15,39.425,38.7,38.775,38.775,20003810
2011-02-16,39.125,39.8,38.625,39.4,39.4,22981838
2011-02-17,39.275,40.025,39.15,39.725,39.725,17620324
2011-02-18,40.1,41.25,40.0,41.15,41.15,38606954
2011-02-21,41.225,41.225,40.35,40.375,40.375,16046550
2011-02-22,39.275,39.825,39.1,39.275,39.275,22121096
2011-02-23,39.65,39.65,38.45,38.65,38.65,21164394
2011-02-24,38.4,39.05,37.85,38.025,38.025,19268268
2011-02-25,38.125,38.975,38.075,38.725,38.725,16839108
2011-02-28,38.675,40.2,38.45,39.95,39.95,28589154
2011-03-01,40.075,40.75,40.075,40.6,40.6,25429480
2011-03-02,40.15,40.2,39.65,39.95,39.95,18272066
2011-03-03,39.95,41.0,39.95,40.4,40.4,17403650
2011-03-04,41.15,41.5,41.025,41.375,41.375,23125700
2011-03-07,41.25,42.05,41.1,41.6,41.6,20839374
2011-03-08,41.525,42.25,41.525,42.2,42.2,17426342
2011-03-09,42.5,43.05,42.5,42.95,42.95,27186172
2011-03-10,42.85,42.85,41.725,42.05,42.05,19920338
2011-03-11,41.85,41.85,40.55,40.85,40.85,28835022
2011-03-15,39.0,39.1,37.75,38.35,38.35,86934502
2011-03-16,38.95,38.95,38.05,38.225,38.225,37148834
2011-03-17,37.4,37.675,36.7,37.15,37.15,39529380
2011-03-18,37.175,37.575,36.675,36.8,36.8,42567470
2011-03-21,37.15,37.7,37.025,37.55,37.55,28449886
2011-03-22,37.7,38.575,37.575,38.3,38.3,31500698
2011-03-23,38.2,38.75,37.725,38.45,38.45,23195340
2011-03-24,38.975,39.175,38.25,38.425,38.425,17537842
2011-03-25,38.95,39.0,38.125,38.425,38.425,21045238
2011-03-28,38.725,38.85,37.7,38.05,38.05,20589988
2011-03-29,38.075,38.075,37.3,37.525,37.525,33164572
2011-03-30,37.65,38.725,37.65,38.575,38.575,31313198
2011-03-31,39.05,39.65,38.9,39.425,39.425,35606734
2011-04-01,40.0,41.4,39.675,41.3,41.3,46373828
2011-04-04,41.3,42.4,41.4,42.275,42.275,35967780
2011-04-06,42.775,43.4,42.7,43.125,43.125,48723964
2011-04-07,42.925,43.1,42.2,42.975,42.975,34243786
2011-04-08,42.5,42.975,42.325,42.85,42.85,17030044
2011-04-11,43.25,43.25,42.275,42.45,42.45,19091602
2011-04-12,41.925,42.725,41.725,42.1,42.1,27066748
2011-04-13,42.75,43.0,41.9,42.45,42.45,19758566
2011-04-14,42.6,43.0,42.4,42.825,42.825,17927258
2011-04-15,43.0,43.65,42.75,43.225,43.225,23734224
2011-04-18,43.25,43.95,42.425,42.975,42.975,17751970
2011-04-19,42.975,42.975,42.25,42.475,42.475,15265414
2011-04-20,42.75,43.225,42.55,42.9,42.9,10637598
2011-04-21,43.475,43.5,43.075,43.25,43.25,13974268
2011-04-26,42.8,43.375,42.55,42.775,42.775,13768400
2011-04-27,43.15,43.425,42.225,42.325,42.325,14684630
2011-04-28,43.1,43.225,42.2,42.525,42.525,20102562
2011-04-29,42.375,42.675,42.025,42.225,42.225,13777710
2011-05-03,42.2,42.725,41.85,42.175,42.175,12790166
2011-05-04,41.25,41.625,40.525,40.925,40.925,30139352
2011-05-05,40.775,41.4,40.775,41.2,41.2,15020290
2011-05-06,40.9,41.775,40.8,41.25,41.25,15481676
2011-05-09,41.25,41.575,41.1,41.5,41.5,7454956
2011-05-11,42.35,42.35,41.125,41.325,41.325,12823502
2011-05-12,40.75,41.225,40.55,40.925,40.925,12545822
2011-05-13,41.0,41.475,40.5,41.125,41.125,17168288
2011-05-16,41.125,41.425,40.575,40.8,40.8,11789734
2011-05-17,40.7,41.1,40.525,40.875,40.875,10339920
2011-05-18,40.875,41.3,40.6,40.9,40.9,10788806
2011-05-19,41.075,41.45,40.725,40.975,40.975,8135142
2011-05-20,41.3,41.3,40.85,41.075,41.075,5976862
2011-05-23,40.6,40.75,39.9,40.3,40.3,20070076
2011-05-24,40.35,40.5,40.025,40.325,40.325,6924384
2011-05-25,39.625,40.15,39.625,40.075,40.075,19271016
2011-05-26,40.375,40.7,39.925,40.225,40.225,8315250
2011-05-27,40.4,41.0,40.4,40.725,40.725,14563252
2011-05-30,40.45,41.2,40.45,40.75,40.75,8043038
2011-05-31,41.05,41.875,41.025,41.775,41.775,21349504
2011-06-01,41.9,41.9,41.325,41.45,41.45,12554628
2011-06-02,41.0,41.225,40.65,40.975,40.975,13025500
2011-06-03,41.0,41.2,40.175,40.425,40.425,17900206
2011-06-07,40.0,40.9,40.0,40.525,40.525,11616488
2011-06-08,40.125,40.15,39.35,39.45,39.45,28176344
2011-06-09,39.7,39.7,38.65,39.425,39.425,18385902
2011-06-10,39.3,39.6,38.6,38.85,38.85,20439152
2011-06-13,38.2,38.95,38.2,38.9,38.9,17375024
2011-06-14,38.325,39.45,38.325,39.0,39.0,12880656
